cate,subCate,stimulus,markCode,dur,acc,markCodeResp,rt,resp,onsetT,setsize,subj,age,sex,handed
Animals,seashell,Stimuli/Animals/seashell/seashell_12.jpg,1,1.8,1,55,0,,1881.042576,8,1,30,F,L
Objects,bongo,Stimuli/Objects/bongo/26390663.thl.jpg,2,1.8,1,55,0,,1883.057121,8,1,30,F,L
Objects,motorcycle,Stimuli/Objects/motorcycle/sportmotorcycle.jpg,2,2.3,1,55,0,,1885.071557,8,1,30,F,L
Animals,beast,Stimuli/Animals/beast/beast_12.jpg,1,2.3,1,55,0,,1887.585782,8,1,30,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,1,2.3,1,55,0,,1890.100321,8,1,30,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush30.jpg,2,2.3,1,55,0,,1892.6145,8,1,30,F,L
num,num,77,9,2.3,1,97,0.5630053,f,1895.129106,8,1,30,F,L
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle35.jpg,2,1.8,1,55,0,,1897.637544,8,1,30,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush47.jpg,2,2.3,1,55,0,,1899.651724,8,1,30,F,L
num,num,45,9,2.3,1,97,0.6010255,f,1902.165883,8,1,30,F,L
Objects,motorcycle,Stimuli/Objects/motorcycle/hawkgt-red-lrg.jpg,2,2.3,1,55,0,,1904.674635,8,1,30,F,L
Animals,beast,Stimuli/Animals/beast/beast_04.jpg,1,2.3,1,55,0,,1907.188914,8,1,30,F,L
num,num,55,9,1.8,1,97,0.5567701,f,1909.702135,8,1,30,F,L
Objects,bongo,Stimuli/Objects/bongo/22946035.thl.jpg,2,2.3,1,55,0,,1911.712308,8,1,30,F,L
Animals,horse,Stimuli/Animals/horse/horse_01.jpg,1,1.8,1,55,0,,1914.227587,8,1,30,F,L
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle14.jpg,2,2.3,1,55,0,,1916.242581,8,1,30,F,L
Objects,cookpot,Stimuli/Objects/cookpot/pot25.jpg,2,2.3,1,55,0,,1918.757726,8,1,30,F,L
Animals,horse,Stimuli/Animals/horse/horse_05.jpg,1,1.8,1,55,0,,1921.272127,8,1,30,F,L
Objects,flashlight,Stimuli/Objects/flashlight/Flashlight.jpg,2,2.3,1,55,0,,1923.286014,8,1,30,F,L
Objects,flashlight,Stimuli/Objects/flashlight/834784_sk_lg.jpg,2,2.3,1,55,0,,1925.800594,8,1,30,F,L
Animals,beast,Stimuli/Animals/beast/beast_13.jpg,1,1.8,1,55,0,,1928.315414,8,1,30,F,L
Objects,bongo,Stimuli/Objects/bongo/ABONGO8.jpg,2,2.3,1,55,0,,1930.330746,8,1,30,F,L
Animals,panthera,Stimuli/Animals/panthera/panthera_08.jpg,1,1.8,1,55,0,,1932.846227,8,1,30,F,L
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_02.jpg,1,2.3,1,55,0,,1934.860876,8,1,30,F,L
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_11.jpg,1,1.8,1,55,0,,1937.375607,8,1,30,F,L
Objects,flashlight,Stimuli/Objects/flashlight/834808_sk_lg.jpg,2,2.3,1,55,0,,1939.390632,8,1,30,F,L
Objects,spoon,Stimuli/Objects/spoon/4004b.jpg,2,2.3,1,55,0,,1941.905202,8,1,30,F,L
Animals,panthera,Stimuli/Animals/panthera/panthera_02.jpg,1,2.3,1,55,0,,1944.420345,8,1,30,F,L
Animals,panthera,Stimuli/Animals/panthera/panthera_07.jpg,1,2.3,1,55,0,,1946.935414,8,1,30,F,L
Animals,horse,Stimuli/Animals/horse/horse_11.jpg,1,2.3,1,55,0,,1949.45113,8,1,30,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush12.jpg,2,1.8,1,55,0,,1951.965972,8,1,30,F,L
Animals,reptile,Stimuli/Animals/reptile/reptile_16.jpg,1,1.8,1,55,0,,1953.980911,8,1,30,F,L
Animals,panthera,Stimuli/Animals/panthera/panthera_04.jpg,1,2.3,1,55,0,,1955.995725,8,1,30,F,L
Objects,abacus,Stimuli/Objects/abacus/ab69.jpg,2,2.3,1,55,0,,1958.510701,8,1,30,F,L
Animals,poultry,Stimuli/Animals/poultry/poultry_15.jpg,1,1.8,1,55,0,,1961.025119,8,1,30,F,L
Objects,cookpot,Stimuli/Objects/cookpot/26427266.thl.jpg,2,2.3,1,55,0,,1963.039951,8,1,30,F,L
Animals,horse,Stimuli/Animals/horse/horse_08.jpg,1,1.8,1,55,0,,1965.554868,8,1,30,F,L
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle30.jpg,2,1.8,1,55,0,,1967.569659,8,1,30,F,L
num,num,58,9,2.3,1,97,0.5759034,f,1969.583851,8,1,30,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_06.jpg,1,2.3,1,55,0,,1972.093157,8,1,30,F,L
Objects,bongo,Stimuli/Objects/bongo/22945915.thl.jpg,2,1.8,1,55,0,,1974.608035,8,1,30,F,L
num,num,76,9,2.3,1,97,0.6053401,f,1976.622331,8,1,30,F,L
Animals,poultry,Stimuli/Animals/poultry/poultry_06.jpg,1,2.3,1,55,0,,1979.131605,8,1,30,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_08.jpg,1,2.3,1,55,0,,1981.646464,8,1,30,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_02.jpg,1,2.3,1,55,0,,1984.161708,8,1,30,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/serenity2000-canada_1903_2658146.jpg,2,1.8,1,55,0,,1986.67605,8,1,30,F,L
Animals,frog,Stimuli/Animals/frog/frog_05.jpg,1,2.3,1,55,0,,1988.690813,8,1,30,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/b_y10133.jpg,2,1.8,1,55,0,,1991.205158,8,1,30,F,L
Objects,bowtie,Stimuli/Objects/bowtie/WT999001L.jpg,2,1.8,1,55,0,,1993.219479,8,1,30,F,L
Animals,frog,Stimuli/Animals/frog/frog_10.jpg,1,1.8,1,55,0,,1995.234098,8,1,30,F,L
Animals,horse,Stimuli/Animals/horse/horse_17.jpg,1,2.3,1,55,0,,1997.248936,8,1,30,F,L
Objects,flashlight,Stimuli/Objects/flashlight/sl_tasklight_2l3w.jpg,2,2.3,1,55,0,,1999.763974,8,1,30,F,L
Animals,poultry,Stimuli/Animals/poultry/poultry_07.jpg,1,1.8,1,55,0,,2002.278156,8,1,30,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_01.jpg,1,1.8,1,55,0,,2004.293149,8,1,30,F,L
Animals,wolf,Stimuli/Animals/wolf/wolf_09.jpg,1,2.3,1,55,0,,2006.308841,8,1,30,F,L
Animals,frog,Stimuli/Animals/frog/frog_16.jpg,1,1.8,1,55,0,,2008.82426,8,1,30,F,L
Objects,bed,Stimuli/Objects/bed/510F16ita7L._AA262_.jpg,2,2.3,1,55,0,,2010.84017,8,1,30,F,L
Objects,spoon,Stimuli/Objects/spoon/spoonr.jpg,2,1.8,1,55,0,,2013.35526,8,1,30,F,L
Objects,cookpot,Stimuli/Objects/cookpot/26378610.thl.jpg,2,2.3,1,55,0,,2015.370831,8,1,30,F,L
Objects,spoon,Stimuli/Objects/spoon/33r.jpg,2,1.8,1,55,0,,2017.886477,8,1,30,F,L
Objects,camcorder,Stimuli/Objects/camcorder/Camcorder.jpg,2,2.3,1,55,0,,2019.90215,8,1,30,F,L
Objects,cookpot,Stimuli/Objects/cookpot/pot9.jpg,2,1.8,1,55,0,,2022.417701,8,1,30,F,L
num,num,32,9,2.3,1,97,0.5762481,f,2024.433282,8,1,30,F,L
Objects,flashlight,Stimuli/Objects/flashlight/freeplay-jonta-flashlight.jpg,2,1.8,1,55,0,,2026.942553,8,1,30,F,L
num,num,70,9,1.8,1,97,0.6284909,f,2028.95693,8,1,30,F,L
Objects,pitcher,Stimuli/Objects/pitcher/APITCHER.jpg,2,1.8,1,55,0,,2030.96768,8,1,30,F,L
Animals,frog,Stimuli/Animals/frog/frog_15.jpg,1,2.3,1,55,0,,2032.982916,8,1,30,F,L
Animals,poultry,Stimuli/Animals/poultry/poultry_16.jpg,1,2.3,1,55,0,,2035.498004,8,1,30,F,L
Animals,poultry,Stimuli/Animals/poultry/poultry_09.jpg,1,2.3,1,55,0,,2038.013286,8,1,30,F,L
Objects,bongo,Stimuli/Objects/bongo/26390708.thl.jpg,2,1.8,1,55,0,,2040.528878,8,1,30,F,L
Animals,frog,Stimuli/Animals/frog/frog_08.jpg,1,2.3,1,55,0,,2042.543916,8,1,30,F,L
Objects,bongo,Stimuli/Objects/bongo/26461075.thl.jpg,2,2.3,1,55,0,,2045.059391,8,1,30,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush34.jpg,2,2.3,1,55,0,,2047.574611,8,1,30,F,L
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_09.jpg,1,1.8,1,55,0,,2050.090182,8,1,30,F,L
Objects,cookpot,Stimuli/Objects/cookpot/ACOOKPO14.jpg,2,1.8,1,55,0,,2052.104918,8,1,30,F,L
Objects,spoon,Stimuli/Objects/spoon/cuillere_balance_digitale_verte.jpg,2,2.3,1,55,0,,2054.120217,8,1,30,F,L
Objects,flashlight,Stimuli/Objects/flashlight/freeplay-xray-wind-up-led-flashlight.jpg,2,1.8,1,55,0,,2056.635844,8,1,30,F,L
num,num,53,9,1.8,1,97,0.5462056,f,2058.649276,8,1,30,F,L
Animals,fish,Stimuli/Animals/fish/fish_06.jpg,1,1.8,1,55,0,,2060.659447,8,1,30,F,L
Animals,horse,Stimuli/Animals/horse/horse_02.jpg,1,1.8,1,55,0,,2062.675169,8,1,30,F,L
Animals,poultry,Stimuli/Animals/poultry/poultry_04.jpg,1,2.3,1,55,0,,2064.691747,8,1,30,F,L
Objects,flashlight,Stimuli/Objects/flashlight/new08.jpg,2,1.8,1,55,0,,2067.207174,8,1,30,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/Hairbrush.jpg,2,1.8,1,55,0,,2069.222943,8,1,30,F,L
Animals,deer,Stimuli/Animals/deer/deer_11.jpg,1,1.8,1,55,0,,2071.237634,8,1,30,F,L
Animals,beast,Stimuli/Animals/beast/beast_07.jpg,1,2.3,1,55,0,,2073.251942,8,1,30,F,L
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle45364t4t.jpg,2,1.8,1,55,0,,2075.766862,8,1,30,F,L
Animals,panthera,Stimuli/Animals/panthera/panthera_16.jpg,1,1.8,1,55,0,,2077.781691,8,1,30,F,L
Animals,horse,Stimuli/Animals/horse/horse_15.jpg,1,2.3,1,55,0,,2079.79593,8,1,30,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_07.jpg,1,1.8,1,55,0,,2082.310479,8,1,30,F,L
Animals,primate,Stimuli/Animals/primate/primate_10.jpg,1,2.3,1,55,0,,2084.325661,8,1,30,F,L
Objects,spoon,Stimuli/Objects/spoon/cuilllercuiller.jpg,2,2.3,1,55,0,,2086.840226,8,1,30,F,L
Objects,motorcycle,Stimuli/Objects/motorcycle/Motorcycle903425j2.jpg,2,1.8,1,55,0,,2089.354956,8,1,30,F,L
Animals,panthera,Stimuli/Animals/panthera/panthera_13.jpg,1,1.8,1,55,0,,2091.369909,8,1,30,F,L
Objects,glove,Stimuli/Objects/glove/Awinterglov14.jpg,2,2.3,1,55,0,,2093.384553,8,1,30,F,L
Objects,spoon,Stimuli/Objects/spoon/cuillere-africaine-dan-ca.jpg,2,1.8,1,55,0,,2095.899336,8,1,30,F,L
Animals,poultry,Stimuli/Animals/poultry/poultry_11.jpg,1,1.8,1,55,0,,2097.914073,8,1,30,F,L
Objects,bongo,Stimuli/Objects/bongo/26390697.thl.jpg,2,2.3,1,55,0,,2099.929298,8,1,30,F,L
num,num,41,9,1.8,1,97,0.5812854,f,2102.443978,8,1,30,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/1414c675-de2c-42cd-861f-023079543b17_300.jpg,2,1.8,1,55,0,,2104.45295,8,1,30,F,L
Animals,frog,Stimuli/Animals/frog/frog_01.jpg,1,1.8,1,55,0,,2106.467876,8,1,30,F,L
num,num,66,9,1.8,1,97,0.6195781,f,2108.481672,8,1,30,F,L
Animals,beast,Stimuli/Animals/beast/beast_03.jpg,1,1.8,1,55,0,,2110.490945,8,1,30,F,L
Animals,beast,Stimuli/Animals/beast/beast_15.jpg,1,1.8,1,55,0,,2112.50574,8,1,30,F,L
Animals,frog,Stimuli/Animals/frog/frog_08.jpg,1,1.8,1,55,0,,500.461351,2,2,22,F,R
num,num,32,9,2.3,1,97,0.5503245,f,502.4781883,2,2,22,F,R
Objects,handbag,Stimuli/Objects/handbag/Ahandbag13.jpg,2,1.8,1,55,0,,504.9893937,2,2,22,F,R
num,num,17,9,1.8,1,97,0.5125753,f,507.0039359,2,2,22,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle11.jpg,2,2.3,1,55,0,,509.0156162,2,2,22,F,R
Objects,bed,Stimuli/Objects/bed/51EXZZAFCEL._AA262_.jpg,2,1.8,1,55,0,,511.5339114,2,2,22,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/sportmotorcycle.jpg,2,1.8,1,55,0,,513.5499555,2,2,22,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_09.jpg,1,2.3,1,55,0,,515.566482,2,2,22,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_12.jpg,1,1.8,1,55,0,,518.0832257,2,2,22,F,R
Objects,handbag,Stimuli/Objects/handbag/chicken-purse.jpg,2,1.8,1,55,0,,520.1001061,2,2,22,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_10.jpg,1,2.3,1,55,0,,522.1172513,2,2,22,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_13.jpg,1,2.3,1,55,0,,524.6336673,2,2,22,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_12.jpg,1,1.8,1,55,0,,527.1496532,2,2,22,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P183922_hero.jpg,2,1.8,1,55,0,,529.1663396,2,2,22,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/speedbike.jpg,2,1.8,1,55,0,,531.1830269,2,2,22,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_17.jpg,1,2.3,1,55,0,,533.1998726,2,2,22,F,R
Objects,camcorder,Stimuli/Objects/camcorder/Sony-DCR-SR1000-camcorder[4]1.jpg,2,1.8,1,55,0,,535.716875,2,2,22,F,R
Objects,ringbinder,Stimuli/Objects/ringbinder/113074SO-1-m.jpg,2,1.8,1,55,0,,537.7338387,2,2,22,F,R
num,num,42,9,2.3,1,97,0.3751511,f,539.7483368,2,2,22,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P190250_hero.jpg,2,1.8,1,55,0,,542.2595766,2,2,22,F,R
Objects,camcorder,Stimuli/Objects/camcorder/canonhv10camcorder.jpg,2,2.3,1,55,0,,544.2765154,2,2,22,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_11.jpg,1,1.8,1,55,0,,546.7909773,2,2,22,F,R
num,num,25,9,2.3,1,97,0.6176885,f,548.8047655,2,2,22,F,R
Objects,bed,Stimuli/Objects/bed/615hQHOF8+L._AA262_.jpg,2,1.8,1,55,0,,551.317126,2,2,22,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_01.jpg,1,2.3,1,55,0,,553.3327965,2,2,22,F,R
num,num,66,9,1.8,1,97,0.383565,f,555.8468063,2,2,22,F,R
Objects,bed,Stimuli/Objects/bed/51VMwTHx86L._AA262_.jpg,2,1.8,1,55,0,,557.8585254,2,2,22,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_10.jpg,1,2.3,1,55,0,,559.8750397,2,2,22,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/b_y10133.jpg,2,2.3,1,55,0,,562.3915342,2,2,22,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell09.jpg,2,2.3,1,55,0,,564.9078132,2,2,22,F,R
Animals,rabbit,Stimuli/Animals/rabbit/rabbit_10.jpg,1,2.3,1,55,0,,567.4239769,2,2,22,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_12.jpg,1,2.3,1,55,0,,569.9415777,2,2,22,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_02.jpg,1,1.8,1,55,0,,572.4588937,2,2,22,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_05.jpg,1,2.3,1,55,0,,574.4762228,2,2,22,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_07.jpg,1,2.3,1,55,0,,576.9933465,2,2,22,F,R
Objects,camcorder,Stimuli/Objects/camcorder/HDRFX7[2].jpg,2,1.8,1,55,0,,579.5109136,2,2,22,F,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP31.jpg,2,2.3,1,55,0,,581.5272908,2,2,22,F,R
Animals,deer,Stimuli/Animals/deer/deer_03.jpg,1,2.3,1,55,0,,584.0448556,2,2,22,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_02.jpg,1,2.3,1,55,0,,586.5618324,2,2,22,F,R
Objects,handbag,Stimuli/Objects/handbag/AHANDBAG7.jpg,2,2.3,1,55,0,,589.0797194,2,2,22,F,R
Animals,marine,Stimuli/Animals/marine/marine_03.jpg,1,2.3,1,55,0,,591.5972228,2,2,22,F,R
Animals,marine,Stimuli/Animals/marine/marine_15.jpg,1,1.8,1,55,0,,594.1134389,2,2,22,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_08.jpg,1,1.8,1,55,0,,596.1303502,2,2,22,F,R
Animals,rat,Stimuli/Animals/rat/rat_13.jpg,1,1.8,1,55,0,,598.1470272,2,2,22,F,R
num,num,94,9,1.8,1,97,0.4504106,f,600.1617949,2,2,22,F,R
Objects,camcorder,Stimuli/Objects/camcorder/VPC-CA6[5].jpg,2,2.3,1,55,0,,602.1722965,2,2,22,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle40.jpg,2,2.3,1,55,0,,604.6896266,2,2,22,F,R
num,num,96,9,2.3,1,97,0.4008967,f,607.2032951,2,2,22,F,R
Animals,marine,Stimuli/Animals/marine/marine_11.jpg,1,2.3,1,55,0,,609.71492,2,2,22,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_14.jpg,1,1.8,1,55,0,,612.2310335,2,2,22,F,R
Animals,cow,Stimuli/Animals/cow/cow_15.jpg,1,1.8,1,55,0,,614.2490458,2,2,22,F,R
Objects,bed,Stimuli/Objects/bed/furniture_6.jpg,2,2.3,1,55,0,,616.2664009,2,2,22,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_11.jpg,1,1.8,1,55,0,,618.7819406,2,2,22,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle46.jpg,2,1.8,1,55,0,,620.7991547,2,2,22,F,R
Objects,spoon,Stimuli/Objects/spoon/xsaltspoon6.jpg,2,1.8,1,55,0,,622.8145556,2,2,22,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_01.jpg,1,2.3,1,55,0,,624.8323758,2,2,22,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle33.jpg,2,2.3,1,55,0,,627.3498007,2,2,22,F,R
Animals,marine,Stimuli/Animals/marine/marine_02.jpg,1,2.3,1,55,0,,629.8671559,2,2,22,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_17.jpg,1,1.8,1,55,0,,632.3848336,2,2,22,F,R
num,num,48,9,2.3,1,97,0.706346,f,634.3997429,2,2,22,F,R
Objects,sofa,Stimuli/Objects/sofa/ALOVSEA15.jpg,2,2.3,1,55,0,,636.9101894,2,2,22,F,R
num,num,33,9,1.8,1,97,0.4260637,f,639.4240058,2,2,22,F,R
Objects,handbag,Stimuli/Objects/handbag/APURSE46.jpg,2,2.3,1,55,0,,641.4349112,2,2,22,F,R
Objects,handbag,Stimuli/Objects/handbag/Ahandbag51.jpg,2,1.8,1,55,0,,643.9522342,2,2,22,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_14.jpg,1,2.3,1,55,0,,645.9700293,2,2,22,F,R
Objects,bed,Stimuli/Objects/bed/510F16ita7L._AA262_.jpg,2,2.3,1,55,0,,648.4882547,2,2,22,F,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP19.jpg,2,1.8,1,55,0,,651.004891,2,2,22,F,R
Objects,bed,Stimuli/Objects/bed/51tCXjB7owL._AA262_-1.jpg,2,2.3,1,55,0,,653.0222057,2,2,22,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_17.jpg,1,1.8,1,55,0,,655.5404645,2,2,22,F,R
Objects,lamp,Stimuli/Objects/lamp/Alamp155.jpg,2,1.8,1,55,0,,657.5577122,2,2,22,F,R
Objects,boot,Stimuli/Objects/boot/clothes_8.jpg,2,2.3,1,55,0,,659.5740096,2,2,22,F,R
Objects,lamp,Stimuli/Objects/lamp/Alamplightf10.jpg,2,2.3,1,55,0,,662.0900423,2,2,22,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_14.jpg,1,2.3,1,55,0,,664.6084317,2,2,22,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_15.jpg,1,1.8,1,55,0,,667.124715,2,2,22,F,R
Objects,bongo,Stimuli/Objects/bongo/26390728.thl.jpg,2,1.8,1,55,0,,669.140784,2,2,22,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_03.jpg,1,1.8,1,55,0,,671.1589796,2,2,22,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P187133_hero.jpg,2,2.3,1,55,0,,673.1784842,2,2,22,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_03.jpg,1,2.3,1,55,0,,675.6967618,2,2,22,F,R
Objects,camcorder,Stimuli/Objects/camcorder/Camcorder.jpg,2,1.8,1,55,0,,678.214565,2,2,22,F,R
Objects,handbag,Stimuli/Objects/handbag/APURSE24.jpg,2,2.3,1,55,0,,680.2317769,2,2,22,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_01.jpg,1,2.3,1,55,0,,682.7479487,2,2,22,F,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP37.jpg,2,2.3,1,55,0,,685.2660191,2,2,22,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_07.jpg,1,1.8,1,55,0,,687.783743,2,2,22,F,R
Objects,camcorder,Stimuli/Objects/camcorder/aiptek_pocketdv_8900_camcorder.jpg,2,2.3,1,55,0,,689.8015798,2,2,22,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_02.jpg,1,2.3,1,55,0,,692.3179384,2,2,22,F,R
Animals,marine,Stimuli/Animals/marine/marine_08.jpg,1,1.8,1,55,0,,694.8347206,2,2,22,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_12.jpg,1,2.3,1,55,0,,696.8515134,2,2,22,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_08.jpg,1,1.8,1,55,0,,699.3697547,2,2,22,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P0754_hero.jpg,2,2.3,1,55,0,,701.3878961,2,2,22,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_01.jpg,1,1.8,1,55,0,,703.9072894,2,2,22,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_08.jpg,1,1.8,1,55,0,,705.9239367,2,2,22,F,R
Objects,abacus,Stimuli/Objects/abacus/ab27.jpg,2,2.3,1,55,0,,707.9413041,2,2,22,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/31YfapjS3TL._AA250_.jpg,2,2.3,1,55,0,,710.458842,2,2,22,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_13.jpg,1,1.8,1,55,0,,712.9764031,2,2,22,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_14.jpg,1,2.3,1,55,0,,714.9948213,2,2,22,F,R
Objects,handbag,Stimuli/Objects/handbag/APURSE52.jpg,2,1.8,1,55,0,,717.5132163,2,2,22,F,R
Objects,camcorder,Stimuli/Objects/camcorder/Canon TX1[3].jpg,2,1.8,1,55,0,,719.5312241,2,2,22,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_07.jpg,1,2.3,1,55,0,,721.5487972,2,2,22,F,R
num,num,95,9,1.8,1,97,0.4474668,f,724.0624926,2,2,22,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_04.jpg,1,1.8,1,55,0,,726.0736048,2,2,22,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_10.jpg,1,2.3,1,55,0,,728.0912882,2,2,22,F,R
Animals,marine,Stimuli/Animals/marine/marine_13.jpg,1,1.8,1,55,0,,730.6070771,2,2,22,F,R
Animals,marine,Stimuli/Animals/marine/marine_01.jpg,1,1.8,1,55,0,,732.6247557,2,2,22,F,R
Objects,lamp,Stimuli/Objects/lamp/Adesklamp34.jpg,2,2.3,1,55,0,,734.6412075,2,2,22,F,R
Objects,lamp,Stimuli/Objects/lamp/BH.12.06.Princeman.lamp.jpg,2,1.8,1,55,0,,737.1570058,2,2,22,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle30.jpg,2,2.3,1,55,0,,739.1747036,2,2,22,F,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_13.jpg,1,1.8,1,55,0,,741.6923167,2,2,22,F,R
Objects,bowl,Stimuli/Objects/bowl/Abowl50.jpg,2,1.8,1,55,0,,743.7100197,2,2,22,F,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE2.jpg,2,1.8,1,55,0,,745.7270404,2,2,22,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/262597_fpx.jpg,2,1.8,1,55,0,,747.7450462,2,2,22,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/speedbike.jpg,2,1.8,1,55,0,,1190.666744,4,2,22,F,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP31.jpg,2,2.3,1,55,0,,1192.681172,4,2,22,F,R
Objects,handbag,Stimuli/Objects/handbag/APURSE52.jpg,2,1.8,1,55,0,,1195.196403,4,2,22,F,R
num,num,43,9,2.3,1,97,0.404181,f,1197.211037,4,2,22,F,R
num,num,21,9,2.3,1,97,0.4316569,f,1199.719684,4,2,22,F,R
Objects,sofa,Stimuli/Objects/sofa/ALOVSEA15.jpg,2,2.3,1,55,0,,1202.22998,4,2,22,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_10.jpg,1,2.3,1,55,0,,1204.74448,4,2,22,F,R
Objects,handbag,Stimuli/Objects/handbag/Ahandbag13.jpg,2,1.8,1,55,0,,1207.258683,4,2,22,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P187133_hero.jpg,2,2.3,1,55,0,,1209.273622,4,2,22,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P183922_hero.jpg,2,1.8,1,55,0,,1211.788144,4,2,22,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_01.jpg,1,2.3,1,55,0,,1213.803076,4,2,22,F,R
num,num,79,9,1.8,1,97,0.3769484,f,1216.317271,4,2,22,F,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_13.jpg,1,1.8,1,55,0,,1218.325906,4,2,22,F,R
Objects,camcorder,Stimuli/Objects/camcorder/Sony-DCR-SR1000-camcorder[4]1.jpg,2,1.8,1,55,0,,1220.340653,4,2,22,F,R
